judul,text,tanggal,sentimen
30 Asuransi Komitmen Akan Spin-Off Unit Usaha Syariah (UUS),30 asuransi komitmen akan spin-off unit usaha syariah ( UUS ),2024/07/11,netral
Ini Nama Perusahaan Udang Kaesang yang Rugi Rp 210 M-Penjualan Ambruk,ini nama perusahaan udang kaesang yang rugi rp 210 m-penjualan ambruk,2024/09/28,negatif
"Kabar Baik dari AS, Dolar Bisa Turun ke Rp 15.700-an Hari Ini","kabar baik dari AS , dolar bisa turun ke rp 15700-an hari ini",2024/08/14,positif
"Sentimen Pasar Global Makin Memburuk, IHSG Dibuka Merana Lagi","sentimen pasar global makin memburuk , IHSG dibuka merana lagi",2024/10/04,negatif
"Wall Street Dibuka Mix, Pasar Tunggu Pernyataan Powell","wall street dibuka mix , pasar tunggu pernyataan powell",2024/08/20,netral
OJK Terbitkan Aturan Perluasan Usaha Perbankan,OJK terbitkan aturan perluasan usaha perbankan,2025/01/09,positif
"Harvey Moeis Sidang Lanjutan Hari Ini, Jaksa Bawa 5 Saksi","harvey moeis sidang lanjutan hari ini , jaksa bawa 5 saksi",2024/09/02,netral
OJK Mau Dorong Investasi Saham Masuk Kurikulum SD,OJK mau dorong investasi saham masuk kurikulum SD,2025/01/02,netral
"Kenapa IHSG dan Rupiah Tertekan Pasca Trump Menang, Ini Alasannya","kenapa IHSG dan rupiah tertekan pasca trump menang , ini alasannya",2024/11/07,negatif
"Baru Sebulan Transaksi Kripto Tembus Rp 44 T, Meroket 104%","baru sebulan transaksi kripto tembus rp 44 T , meroket 104%",2025/03/04,positif
"IHSG Ambruk ke Level 7.400, Asing Kompak Lego Saham BUKA Hingga MNCN","IHSG ambruk ke level 7.400 , asing kompak lego saham BUKA hingga MNCN",2024/10/11,negatif
Menyingkap 3 Konsorsium Besar di Balik Wacana Asuransi Wajib Kendaraan,menyingkap 3 konsorsium besar di balik wacana asuransi wajib kendaraan,2024/07/18,netral
"Bitcoin Tembus US$ 105.000, Pemilik Kripto Silakan Pesta Pora","bitcoin tembus US 105.000 , pemilik kripto silakan pesta pora",2024/12/17,positif
"Window Dressing Akhir Tahun Bakal Meriah, Incar Saham Ini","window dressing akhir tahun bakal meriah , incar saham ini",2024/12/02,positif
Beli Rumah & Kendaraan DP 0% Berlaku Sampai Desember 2025,beli rumah kendaraan DP 0% berlaku sampai desember 2025,2024/10/24,netral
Efek Dolar Hampir Rp16.000: Subsidi Melonjak atau Harga BBM Naik!,efek dolar hampir rp 16.000 : subsidi melonjak atau harga BBM naik !,2024/04/03,negatif
"Modal Rp 975.000, Konglomerat India Ini Sekarang Berharta Rp 90 T","modal rp 975.000 , konglomerat india ini sekarang berharta rp 90 t",2024/09/03,netral
"Judol-Pinjol Tambah Beban Warga RI, Kirim Sinyal Ngeri ke Asuransi","judol-pinjol tambah beban warga RI , kirim sinyal ngeri ke asuransi",2024/12/04,negatif
RI & Singapura Sepakat Perpanjang Aturan 'Buang' Dolar AS,RI singapura sepakat perpanjang aturan buang dolar AS,2024/11/04,netral
"Sukses Rampok Emas 960 Kg di RI, Terbongkar Karena Ulah Istri","sukses rampok emas 960 kg di RI , terbongkar karena ulah istri",2024/10/05,negatif
"OJK Ramal Kredit Tumbuh 9-11% di 2025, DPK 6-8%","OJK ramal kredit tumbuh 9-11% di 2025 , DPK 6-8%",2025/02/11,netral
"Kisah Steve Cohen, Raja Hedge Fund yang Jadi Orang Terkaya Dunia","kisah steve cohen , raja hedge fund yang jadi orang terkaya dunia",2024/09/06,netral
"IHSG Lagi Full Senyum, Saham Ini Malah Kena Tekanan Asing","IHSG lagi full senyum , saham ini malah kena tekanan asing",2024/08/15,negatif
"Daya Beli Masyarakat Turun, XL Axiata (EXCL) Keluarin Jurus Ini","daya beli masyarakat turun , XL axiata ( EXCL ) keluarin jurus ini",2024/06/05,negatif
"Pemerintah Racik Saldo JHT BPJS Ketenagakerjaan, Bisa Buat DP Rumah","pemerintah racik saldo JHT BPJS ketenagakerjaan , bisa buat DP rumah",2024/11/29,netral
BSI & Askrindo Syariah Sepakati Kerja Sama Kontra Bank Garansi Rp1 T,BSI askrindo syariah sepakati kerja sama kontra bank garansi rp 1 t,2024/11/01,positif
"BI Ramal Ekonomi 2025 Tumbuh 5,2%, Dolar AS Bisa Rp15.285","BI ramal ekonomi 2025 tumbuh 5.2% , dolar AS bisa rp 15.285",2024/11/06,netral
"Saham BREN Bangkit, IHSG Ditutup Hijau Hari Ini!","saham BREN bangkit , IHSG ditutup hijau hari ini !",2024/09/24,positif
"Belajar Dari Habibie, Sukses Buat Dolar Rp 16.800 Jadi Rp 6.550","belajar dari habibie , sukses buat dolar rp 16.800 jadi rp 6.550",2024/12/17,netral
"OJK Terima 280.000 Aduan, Paling Banyak dari Sektor Ini","OJK terima 280.000 aduan , paling banyak dari sektor ini",2024/10/01,negatif
Utang Jutaan Petani dan Nelayan Akan Dihapus Prabowo,utang jutaan petani dan nelayan akan dihapus prabowo,2024/12/30,netral
"Produksi Emiten CPO Lo Kheng Hong (ANJT) Seret, Ini Penyebabnya","produksi emiten CPO lo kheng hong ( ANJT ) seret , ini penyebabnya",2024/08/28,negatif
"Luhut Kenalan dengan Orang Terkaya Dunia Ray Dalio, Hartanya Rp239 T","luhut kenalan dengan orang terkaya dunia ray dalio , hartanya rp 239 t",2024/09/02,netral
"Jualan Mobil Elon Musk Makin Seret, Tapi Cuan Bisnis Karbon Gacor","jualan mobil elon musk makin seret , tapi cuan bisnis karbon gacor",2024/07/24,netral
"Laba Bersih PGN Naik 33% Jadi Rp 4,32 Triliun di Kuartal III-2024",laba bersih PGN naik 33% jadi rp 4.32 triliun di kuartal iii-2024,2025/03/12,positif
IMF Akui Ekonomi RI Tangguh Dihantam Guncangan Global,IMF akui ekonomi RI tangguh dihantam guncangan global,2024/08/26,netral
"Bos BRI Buka-Bukaan Soal Kondisi Kredit UMKM, Lakukan 4 Strategi Ini","bos BRI buka-bukaan soal kondisi kredit UMKM , lakukan 4 strategi ini",2024/07/25,netral
"IHSG Sentuh Rekor Baru Lewati Level 7.700, OTW Nanjak ke 8.000?","IHSG sentuh rekor baru lewati level 7.700 , OTW nanjak ke 8.000?",2024/08/29,positif
"Perkara Mimpi, Raja Rokok RI Rela Ganti Nama Perusahaan","perkara mimpi , raja rokok RI rela ganti nama perusahaan",2024/05/01,netral
"Harga Beras di Cipinang Mulai Turun, di Pasar Tradisional Belum Jinak","harga beras di cipinang mulai turun , di pasar tradisional belum jinak",2024/03/05,netral
Beredar 5 Nama Calon Komisaris Bursa Efek Indonesia 2024-2028,beredar 5 nama calon komisaris bursa efek indonesia 2024-2028,2024/06/14,netral
Delta Dunia Makmur (DOID) Bukukan Rugi Rp 432 M di Semester I-2024,delta dunia makmur ( DOID ) bukukan rugi rp 432 m di semester I-2024,2024/08/01,negatif
"IHSG Ambruk Lagi Hingga 2% Lebih, Deretan Saham Ini Biang Keroknya","IHSG ambruk lagi hingga 2% lebih , deretan saham ini biang keroknya",2025/02/07,negatif
"BI Diproyeksikan Tahan Suku Bunga, Dolar AS Turun ke Rp 16.130","BI diproyeksikan tahan suku bunga , dolar AS turun ke rp 16.130",2024/07/17,positif
"Harga Minyak Dunia Naik, Patahkan Penurunan Tiga Hari Beruntun","harga minyak dunia naik , patahkan penurunan tiga hari beruntun",2024/07/11,positif
"Daftar Suku Bunga Deposito Bank Digital Terbaru, Ada yang 10%","daftar suku bunga deposito bank digital terbaru , ada yang 10%",2024/03/01,netral
"Jelang Pengumuman BI Rate, IHSG Ngegas! 5 Saham Ini Pemicunya","jelang pengumuman BI rate , IHSG ngegas ! 5 saham ini pemicunya",2024/09/18,positif
Indonesia Punya Operator Bandara Terbesar Nomor Lima di Dunia,indonesia punya operator bandara terbesar nomor lima di dunia,2024/10/14,positif
"5 Saham Ini Bikin IHSG Terbang 1,2%",5 saham ini bikin IHSG terbang 1.2%,2024/12/04,positif
"Sri Rejeki Isman (SRIL) Tunjuk Komisaris Baru, Ini Sosoknya","sri rejeki isman ( SRIL ) tunjuk komisaris baru , ini sosoknya",2024/09/20,netral
Harta Karun Miliaran Rupiah Ditemukan Guru SD di Halaman Sekolah,harta karun miliaran rupiah ditemukan guru SD di halaman sekolah,2024/12/22,netral
Sosok Konglomerat Malaysia di Balik MR. DIY yang Bakal IPO di BEI,sosok konglomerat malaysia di balik MR . DIY yang bakal IPO di BEI,2024/11/26,netral
"Pendaftaran Rekrutmen BUMN 2025 Dibuka Hari Ini, Ada Buat Lulusan SMA","pendaftaran rekrutmen BUMN 2025 dibuka hari ini , ada buat lulusan SMA",2025/03/07,netral
"Orang Terkaya RI Mendadak Borong 1,5 Juta Saham BREN, Ini Tujuannya","orang terkaya RI mendadak borong 1.5 juta saham BREN , ini tujuannya",2025/02/26,positif
"Aturan Suku Bunga Kredit Bank Bakal Terbit, Ini Rinciannya","aturan suku bunga kredit bank bakal terbit , ini rinciannya",2024/03/13,netral
Bos-Bos Bank BUMN Kompak Sebut Likuiditas Ketat,bos-bos bank BUMN kompak sebut likuiditas ketat,2024/11/13,netral
"Saham Bank BUMN Terbang, BBNI 7,44%, BMRI 7%, BBTN 6,7%, BBRI 5,3%","saham bank BUMN terbang , BBNI 7.44% , BMRI 7% , BBTN 6.7% , BBRI 5.3%",2025/03/26,positif
Indonesia Re Mau Ajukan PMN Lagi Tahun Depan,indonesia re mau ajukan PMN lagi tahun depan,2024/12/18,netral
"Kasus Gagal Bayar Jadi Momok, Banyak Warga Pertanyakan Peran Asuransi","kasus gagal bayar jadi momok , banyak warga pertanyakan peran asuransi",2025/02/27,negatif
"Ekonomi Dunia Diprediksi Suram, Koleksi 3 Aset Ini untuk Bertahan","ekonomi dunia diprediksi suram , koleksi 3 aset ini untuk bertahan",2024/12/27,netral
"Wall Street Mengawali September Dengan Buruk, Bursa AS Kebakaran","wall street mengawali september dengan buruk , bursa AS kebakaran",2024/09/03,negatif
"Buat Intip-Intip, Ini Saham Paling Cuan dan Boncos Sepekan","buat intip-intip , ini saham paling cuan dan boncos sepekan",2024/01/13,netral
"Gandeng Metrolink, Moratelindo (MORA) Masuk ke Timor Leste","gandeng metrolink , moratelindo ( MORA ) masuk ke timor leste",2024/09/18,positif
"Investor Profit Taking Jelang Long Weekend, IHSG Turun ke 7.100","investor profit taking jelang long weekend , IHSG turun ke 7.100",2025/01/24,negatif
"Bukan AS-China, Ini Negara Asal Pemberi Utang Terbanyak ke RI","bukan as-china , ini negara asal pemberi utang terbanyak ke RI",2024/12/17,netral
Erick Thohir Gandeng BPPIK Lanjutkan Bersih-Bersih BUMN,erick thohir gandeng BPPIK lanjutkan bersih-bersih BUMN,2024/11/08,positif
"Industri Jasa Keuangan Raih Kinerja Positif, OJK Paparkan Target 2025","industri jasa keuangan raih kinerja positif , OJK paparkan target 2025",2025/02/11,positif
"Ketakutan Terbesar Jokowi Jadi Kenyataan, Bankir Kompak Bersuara","ketakutan terbesar jokowi jadi kenyataan , bankir kompak bersuara",2024/06/15,netral
OJK Tegaskan Insentif Restrukturisasi Kredit Dicabut per 31 Maret 2023,OJK tegaskan insentif restrukturisasi kredit dicabut per 31 maret 2023,2024/03/31,netral
"Wall Street Dibuka Sumringah, S&P 500 dan Nasdaq Cetak ATH Baru!","wall street dibuka sumringah , SP 500 dan nasdaq cetak ATH baru !",2024/06/12,positif
"Data Neraca Dagang Tak Sesuai Harapan, Rupiah Keok Dolar Jadi Rp15.615","data neraca dagang tak sesuai harapan , rupiah keok dolar jadi rp 15.615",2024/02/15,negatif
Ini Sosok Pengacara yang Sukses Bikin Elon Musk Boncos Rp 852 T,ini sosok pengacara yang sukses bikin elon musk boncos rp 852 t,2024/02/03,netral
"Mau Tebar Dividen Tambahan, Saham ADRO Terbang 4% Lebih","mau tebar dividen tambahan , saham ADRO terbang 4% lebih",2024/11/05,positif
Begini Cara Membersihkan Nama dari BI Checking atau SLIK OJK,begini cara membersihkan nama dari BI checking atau SLIK OJK,2024/08/20,netral
"Hartono Si Cepat Borong 29,56 Juta Saham DMMX Senilai Rp6,7 Miliar",hartono si cepat borong 29.56 juta saham DMMX senilai rp 6.7 miliar,2024/11/28,positif
"IHSG Ambruk 2,46%, Asing Pilih Borong Saham-Saham Ini","IHSG ambruk 2.46% , asing pilih borong saham-saham ini",2024/11/04,positif
"4 Tokoh Kunci Ekonomi RI Bertemu, Rupiah Melesat 1,01% Sepekan","4 tokoh kunci ekonomi RI bertemu , rupiah melesat 1.01% sepekan",2024/02/03,positif
"Heboh Seruan Tarik Dana Bank, Siapa Untung dan Rugi?","heboh seruan tarik dana bank , siapa untung dan rugi ?",2025/02/21,netral
"Beda Iuran Dana Pensiun Wajib & JHT BPJS TK, Pekerja Wajib Tahu","beda iuran dana pensiun wajib JHT BPJS TK , pekerja wajib tahu",2024/09/07,netral
BI Siap Guyur Likuiditas Rp375 Triliun ke Perbankan,BI siap guyur likuiditas rp 375 triliun ke perbankan,2025/03/05,positif
"Miliki Modal Kuat, Laba BRI Layak Dibagi Dalam Bentuk Dividen","miliki modal kuat , laba BRI layak dibagi dalam bentuk dividen",2024/09/02,positif
"Minim Sentimen, Tiga Indeks Utama WallStreet Bergerak Stagnan","minim sentimen , tiga indeks utama wallstreet bergerak stagnan",2024/08/27,netral
"Wamen BUMN Bicara Soal Pengurus Danantara, Ada Pandu Sjahrir?","wamen BUMN bicara soal pengurus danantara , ada pandu sjahrir ?",2025/02/11,netral
"20 Bank Bangkrut di RI Sepanjang 2024, Ini Daftar Lengkap & Alasannya","20 bank bangkrut di RI sepanjang 2024 , ini daftar lengkap alasannya",2024/12/25,negatif
Duh! Perdagangan Bursa Karbon di RI Masih Jauh di Bawah Ekspektasi,duh ! perdagangan bursa karbon di RI masih jauh di bawah ekspektasi,2024/07/04,negatif
"Pasar Masih Wait and See, IHSG Dibuka Menguat Tipis-Tipis","pasar masih wait and see , IHSG dibuka menguat tipis-tipis",2025/01/14,positif
"Breaking: IHSG Ambles 1%, Dekati 7.390","breaking : IHSG ambles 1% , dekati 7.390",2024/11/04,negatif
"Kurang Modal, OJK Ungkap 7 Multifinance Tinggal 'Menghitung Hari'","kurang modal , OJK ungkap 7 multifinance tinggal menghitung hari",2024/07/08,negatif
"BPK Rilis Pemeriksaan Kredit IKNB, Ini Tanggapan OJK","BPK rilis pemeriksaan kredit IKNB , ini tanggapan OJK",2024/06/06,netral
Mau Simpan Uang di Bank? Pelajari Beda Deposito & Tabungan,mau simpan uang di bank ? pelajari beda deposito tabungan,2024/10/03,netral
"Harta Kekayaan 8 Presiden RI, Ini Terkaya & Termiskin","harta kekayaan 8 presiden RI , ini terkaya termiskin",2024/12/23,netral
"Harmas Jalesveva Ajukan PKPU, Ini Respons Bukalapak.com (BUKA)","harmas jalesveva ajukan PKPU , ini respons bukalapak . com ( BUKA )",2025/01/20,netral
Erick Thohir Buka Suara Soal Hapus Tagih Kredit Bank BUMN,erick thohir buka suara soal hapus tagih kredit bank BUMN,2024/11/04,netral
43 Asuransi & Reasuransi Modal Cekak Belum Penuhi Modal Minimum 2026,43 asuransi reasuransi modal cekak belum penuhi modal minimum 2026,2025/01/24,negatif
Bos BI Sebut Asing Mulai Lirik dan Simpan Dana di Saham RI,bos BI sebut asing mulai lirik dan simpan dana di saham RI,2024/07/17,positif
"Sirene Resesi AS Mulai Menyala, Bursa Jepang Ambruk 7%","sirene resesi AS mulai menyala , bursa jepang ambruk 7%",2024/08/05,negatif
Asing Gencar Borong Deretan Saham Ini Kala IHSG Melesat,asing gencar borong deretan saham ini kala IHSG melesat,2025/01/23,positif
"Harga Batu Bara Dunia Mulai Bangkit, Sahamnya di RI Terbang","harga batu bara dunia mulai bangkit , sahamnya di RI terbang",2024/09/12,positif
"Jelang Rilis Risalah FOMC, Dolar Menguat ke Rp16.375/US$","jelang rilis risalah FOMC , dolar menguat ke rp 16.375us",2024/07/02,negatif
"Siap-Siap, Ada Tiga IPO Jumbo Akhir Tahun Ini","siap-siap , ada tiga IPO jumbo akhir tahun ini",2024/10/31,positif
"Pesan Bos Marlboro ke 1,3 Miliar Perokok: Berhenti Merokok!",pesan bos marlboro ke 1.3 miliar perokok : berhenti merokok !,2024/12/16,netral
Bos Bank Mandiri (BMRI) Buka Suara Soal MIP Batu Bara,bos bank mandiri ( BMRI ) buka suara soal MIP batu bara,2024/09/30,netral
"Tipu-Tipu Nasabah, Perusahaan Keuangan Ganti Rugi Rp214,5 Miliar","tipu-tipu nasabah , perusahaan keuangan ganti rugi rp 214.5 miliar",2025/02/19,negatif
"Beban Bunga Melambung, Laba CIMB Niaga (BNGA) Rp3,4 T per Juni 2024","beban bunga melambung , laba CIMB niaga ( BNGA ) rp 3.4 t per juni 2024",2024/07/30,negatif
"Transaksi QRIS Naik Tiga Kali Lipat, Kartu Debit Makin Tidak Laku","transaksi QRIS naik tiga kali lipat , kartu debit makin tidak laku",2024/05/22,negatif
"Bursa Asia Bangkit, Tapi Kok Singapura Masih Merah Sendiri?","bursa asia bangkit , tapi kok singapura masih merah sendiri ?",2024/08/06,negatif
Ini Kata PLN Soal Pasar Karbon & PLTU Wajib Beli Kredit Karbon,ini kata PLN soal pasar karbon PLTU wajib beli kredit karbon,2025/01/31,netral
"Warren Buffett Timbun Uang Rp 5.000 T, Sinyal Waspada Buat Investor?","warren buffett timbun uang rp 5.000 T , sinyal waspada buat investor ?",2024/11/13,negatif
Asing Terciduk Kompak Lego 10 Saham Ini Kala IHSG Balik ke 7.300,asing terciduk kompak lego 10 saham ini kala IHSG balik ke 7.300,2024/07/12,negatif
"Wait and See Data Payroll AS, Rupiah Masih Hadapi Tantangan!","wait and see data payroll AS , rupiah masih hadapi tantangan !",2024/12/05,netral
"Tak Kuat Modal, OJK Cabut Izin PT Sarana Papua Ventura","tak kuat modal , OJK cabut izin PT sarana papua ventura",2025/03/27,negatif
Anak Usaha Trimegah Sekuritas (TRIM) Rombak Komisaris,anak usaha trimegah sekuritas ( TRIM ) rombak komisaris,2025/02/04,netral
"Budi Arie Buka-Bukaan Soal Kabinet Prabowo, Sebut Mau Jadi Menteri Ini","budi arie buka-bukaan soal kabinet prabowo , sebut mau jadi menteri ini",2024/03/20,netral
"Terima Kasih The Fed, IHSG Dibuka Sumringah","terima kasih the fed , IHSG dibuka sumringah",2024/11/08,positif
"Simak! Sri Mulyani Ungkap Situasi Terbaru AS, Jepang, Eropa & China","simak ! sri mulyani ungkap situasi terbaru AS , jepang , eropa china",2025/01/24,netral
Strategi BUMN Bikin Perusahaan Bonafide Jadi Makin Cuan,strategi BUMN bikin perusahaan bonafide jadi makin cuan,2024/08/02,positif
"Soal Dana Pensiun Tambahan, OJK Serahkan ke Aturan Pemerintah","soal dana pensiun tambahan , OJK serahkan ke aturan pemerintah",2024/09/06,netral
"Unilever (UNVR) Catat Penjualan Rp35,1 T Sepanjang 2024",unilever ( UNVR ) catat penjualan rp 35.1 t sepanjang 2024,2025/02/13,positif
"Berkat Deretan Saham Ini, IHSG Berhasil Finish Semringah","berkat deretan saham ini , IHSG berhasil finish semringah",2024/08/12,positif
Korban Investasi Bodong Curhat ke DPR: Susah Dapat Keadilan,korban investasi bodong curhat ke DPR : susah dapat keadilan,2025/03/17,netral
"Dorong Keuangan Syariah, BI Perkuat Sinergi Global Zakat & Wakaf","dorong keuangan syariah , BI perkuat sinergi global zakat wakaf",2024/11/02,positif
"Hari Pendaftaran Pilkada, IHSG Dibuka Kurang Tenaga","hari pendaftaran pilkada , IHSG dibuka kurang tenaga",2024/08/27,negatif
BSI Bakal Punya Kantor Cabang di Negara Terbesar di Timur Tengah,BSI bakal punya kantor cabang di negara terbesar di timur tengah,2024/12/24,netral
Kisah Sukses Habibie Kendalikan Dolar dari Rp16.000 ke Rp6.550,kisah sukses habibie kendalikan dolar dari rp 16.000 ke rp 6.550,2025/02/03,netral
"The Fed Bikin Investor Deg-Degan, Pasar Kripto Bergerak Mix","the fed bikin investor deg-degan , pasar kripto bergerak mix",2024/12/18,negatif
BI Bakal 'Jewer' Pedagang Nakal yang Kenakan Tambahan Biaya QRIS,BI bakal jewer pedagang nakal yang kenakan tambahan biaya QRIS,2024/10/17,negatif
"Pemerintah Masih Godok Family Office, OJK Dukung & Siap Regulasi","pemerintah masih godok family office , OJK dukung siap regulasi",2024/06/10,netral
Octa Trader Catat Pertumbuhan Jumlah Pengguna Enam Kali Lipat,octa trader catat pertumbuhan jumlah pengguna enam kali lipat,2024/12/05,positif
"IHSG Bisa Tembus 7.600, Emiten Sektor Ini Bisa Bikin Cuan","IHSG bisa tembus 7.600 , emiten sektor ini bisa bikin cuan",2024/01/29,positif
"Nasabah Tenang, Ini Jurus BRI Hadapi Ancaman Siber","nasabah tenang , ini jurus BRI hadapi ancaman siber",2024/07/25,positif
Bos IFG Beberkan Warning Buat Industri Asuransi di RI,bos IFG beberkan warning buat industri asuransi di RI,2024/07/16,netral
IHSG Gagal Menguat Kembali ke Level 7.100,IHSG gagal menguat kembali ke level 7.100,2025/01/10,negatif
"Anggaran IKN Gak Ada dan Diblokir, Investor Beri Respons Tak Terduga","anggaran IKN gak ada dan diblokir , investor beri respons tak terduga",2025/02/11,negatif
"Dorong Hilirisasi, Kredit Manufaktur Bank Mandiri (BMRI) Tumbuh 15,66%","dorong hilirisasi , kredit manufaktur bank mandiri ( BMRI ) tumbuh 15.66%",2024/08/21,positif
"Suku Bunga The Fed Bakal Turun, BRI Akan Sangat Diuntungkan","suku bunga the fed bakal turun , BRI akan sangat diuntungkan",2024/08/29,positif
"Resmi Merger, OJK Cabut Izin Usaha BCA Multi Finance","resmi merger , OJK cabut izin usaha BCA multi finance",2025/01/09,netral
Sah! Ini Susunan Komisaris dan Direksi Bank Mandiri (BMRI) Terbaru,sah ! ini susunan komisaris dan direksi bank mandiri ( BMRI ) terbaru,2025/03/25,netral
