judul,text,tanggal,sentimen
"Isi Gopay, Dana, Cs Kena PPN 12%, Ditjen Pajak: Hanya Naik Rp15","isi gopay , dana , cs kena PPN 12% , ditjen pajak : hanya naik rp 15",2024/12/21,netral
"Tunggu Data Ekonomi Penting, Rupiah Menguat Lawan Dolar AS","tunggu data ekonomi penting , rupiah menguat lawan dolar AS",2024/10/14,positif
"Bayar Utang Pemerintah, Cadangan Devisa RI Turun Jadi US$150,2 M","bayar utang pemerintah , cadangan devisa RI turun jadi us 150.2 m",2024/12/06,negatif
"Kaya Raya dari Industri Farmasi, Ini Tiga Raja Obat di RI","kaya raya dari industri farmasi , ini tiga raja obat di RI",2025/02/19,netral
"Prabowo Benar! Bumi RI Dikeruk, Dolarnya Jangan Langsung Dibawa Kabur","prabowo benar ! bumi RI dikeruk , dolarnya jangan langsung dibawa kabur",2024/11/05,netral
"IHSG Ambruk 1,29%, Asing Kompak Lego Saham-Saham Blue Chip","IHSG ambruk 1.29% , asing kompak lego saham-saham blue chip",2024/11/15,negatif
OJK Minta Perbankan Jaga Likuiditas Buat Dukung Program Prabowo,OJK minta perbankan jaga likuiditas buat dukung program prabowo,2025/01/14,netral
"IMF Turunkan Proyeksi Ekonomi China & Jepang, Bursa Asia Gerak Beragam","IMF turunkan proyeksi ekonomi china jepang , bursa asia gerak beragam",2024/10/23,netral
Bos Bursa Buka Suara Soal Danantara: Efek Positif Bagi Ritel,bos bursa buka suara soal danantara : efek positif bagi ritel,2025/02/25,netral
"Perkuat Bisnis, Bank Mandiri (BMRI) Jalin Kemitraan dengan Lippo Group","perkuat bisnis , bank mandiri ( BMRI ) jalin kemitraan dengan lippo group",2024/05/22,positif
Analis UOB Ramal Dolar Tembus Rp16.900 Tahun Ini,analis UOB ramal dolar tembus rp 16.900 tahun ini,2025/03/12,netral
"IHSG Cerah Bergairah, Asing Pilih Borong 10 Saham ini","IHSG cerah bergairah , asing pilih borong 10 saham ini",2024/11/13,positif
"Catat, Ini Aturan Denda Telat Bayar Spay Later, GoPay Later & Kredivo","catat , ini aturan denda telat bayar spay later , gopay later kredivo",2024/07/12,netral
"Suspensi Baru Dibuka Sehari, BEI Gembok Lagi Saham SMDM","suspensi baru dibuka sehari , BEI gembok lagi saham SMDM",2025/02/10,negatif
Kenapa Tuyul Tak Curi Uang di Bank? Ini Penjelasannya,kenapa tuyul tak curi uang di bank ? ini penjelasannya,2025/03/10,netral
"Soal Penetapan PKPU Tetap, Ini Penjelasan Emiten Grup Bakrie (MDIA)","soal penetapan PKPU tetap , ini penjelasan emiten grup bakrie ( MDIA )",2024/06/20,netral
"Diborong Masyarakat, Stok Emas Antam Kosong","diborong masyarakat , stok emas antam kosong",2024/08/16,positif
"Rupiah Menguat, Dolar Turun Jadi Rp16.325","rupiah menguat , dolar turun jadi rp 16.325",2024/07/04,positif
"Rumor Ini Bikin Saham Grup Salim (DNET) Meroket 105,77% Dalam Seminggu",rumor ini bikin saham grup salim ( DNET ) meroket 105.77% dalam seminggu,2024/09/06,positif
"Asuransi Amanah Githa Ganti Nama, Jadi Diakuisisi Kitabisa?","asuransi amanah githa ganti nama , jadi diakuisisi kitabisa ?",2024/01/19,netral
"Lebaran Panen Cuan, Simak Tips Kelola THR dari OJK","lebaran panen cuan , simak tips kelola THR dari OJK",2024/04/02,netral
"Namanya Masuk-Mau Disanksi Kominfo, Kyrim Bantah Terlibat Judi Online","namanya masuk-mau disanksi kominfo , kyrim bantah terlibat judi online",2024/08/10,netral
"Jelang Imlek Transaksi Justru Sepi, Bursa Asia Bergerak Lesu!","jelang imlek transaksi justru sepi , bursa asia bergerak lesu !",2024/02/09,negatif
"Premi Asuransi Komersial Tumbuh 2,8% per Oktober 2024",premi asuransi komersial tumbuh 2.8% per oktober 2024,2024/12/13,positif
"IHSG Dibuka Merana, Bakal Balik Ke 7.100-an Lagi?","IHSG dibuka merana , bakal balik ke 7100-an lagi ?",2024/07/25,negatif
Bumi Resources (BRMS) Ungkap Potensi Emas di CPM Minerals,bumi resources ( BRMS ) ungkap potensi emas di CPM minerals,2024/11/06,netral
"Bank Neo (BBYB) Akhirnya Cetak Laba, tapi Masih Defisit Rp2,3 Triliun","bank neo ( BBYB ) akhirnya cetak laba , tapi masih defisit rp 2.3 triliun",2025/03/27,positif
Robert Kiyosaki Ungkap 9 Beda Gaya Investasi Orang Kaya & Orang Miskin,robert kiyosaki ungkap 9 beda gaya investasi orang kaya orang miskin,2024/08/05,netral
"Sukses Rampok Emas 960 Kg di RI, Terbongkar Karena Ulah Istri","sukses rampok emas 960 kg di RI , terbongkar karena ulah istri",2024/10/05,negatif
"Menanti Hasil Pemilu AS, Bursa Asia Pasifik Menghijau!","menanti hasil pemilu AS , bursa asia pasifik menghijau !",2024/11/06,positif
"Aguan 'Raja Properti' Gencar Investasi di IKN, Punya Harta Segini","aguan raja properti gencar investasi di IKN , punya harta segini",2024/06/08,netral
Kisah Raja Ritel RI Menyerah dan Jatuh ke Tangan Keluarga Riady,kisah raja ritel RI menyerah dan jatuh ke tangan keluarga riady,2024/05/25,netral
"Fakta Baru Sritex: 2.500 Karyawan Diliburkan, Stok Bahan Baku Kritis","fakta baru sritex : 2.500 karyawan diliburkan , stok bahan baku kritis",2024/11/17,negatif
Biaya Hidup Mahal Bikin Warga RI Susah Bayar Cicilan Mobil & Motor,biaya hidup mahal bikin warga RI susah bayar cicilan mobil motor,2024/06/16,netral
"Garap Ekosistem UMKM, Telkomsel Gandeng Evermos","garap ekosistem UMKM , telkomsel gandeng evermos",2024/03/27,positif
"Biofarma Raih Kontrak Ekspor Vaksin Rp1,4 T Untuk Tahun 2025",biofarma raih kontrak ekspor vaksin rp 1.4 t untuk tahun 2025,2024/11/01,positif
Segini Modal dan Syarat Lengkap Buka Alfamart Sendiri,segini modal dan syarat lengkap buka alfamart sendiri,2024/08/12,netral
Simak! Keputusan Lengkap BI Tahan Suku Bunga Acuan,simak ! keputusan lengkap BI tahan suku bunga acuan,2025/03/19,netral
"Rupiah Anjlok Terburuk Sepanjang Sejarah, Lewati Krisis 98 & Covid","rupiah anjlok terburuk sepanjang sejarah , lewati krisis 98 covid",2025/02/28,negatif
"Dolar Menguat, Gimana Efeknya ke Bisnis Batu Bara? Ini Kata Bos Bayan","dolar menguat , gimana efeknya ke bisnis batu bara ? ini kata bos bayan",2024/02/02,netral
OJK Pasang Badan Kalau KPR MBR Ditolak Cuma Gara-Gara SLIK,OJK pasang badan kalau KPR MBR ditolak cuma gara-gara SLIK,2025/01/24,netral
Bank Kelas Menengah Masih Menimbang Pangkas Target Kredit,bank kelas menengah masih menimbang pangkas target kredit,2024/05/14,netral
"20 Bank Bangkrut Sepanjang 2024 Jadi Indikasi Baik, Kok Bisa?","20 bank bangkrut sepanjang 2024 jadi indikasi baik , kok bisa ?",2024/12/23,netral
"Ada Aksi Demo Peringatan Darurat, IHSG Loyo di Sesi I","ada aksi demo peringatan darurat , IHSG loyo di sesi i",2024/08/22,negatif
"Suami Cuan Rp 26 M Gegara Nguping Istri, Kini Dipenjara dan Cerai","suami cuan rp 26 m gegara nguping istri , kini dipenjara dan cerai",2024/03/16,negatif
"RI Bakal Punya Bank Emas, Erick Thohir Ungkap Alasan & Waktunya","RI bakal punya bank emas , erick thohir ungkap alasan waktunya",2025/01/10,netral
"Robert Kiyosaki Ingatkan Krisis, Bitcoin Bisa Tembus US$10 Juta","robert kiyosaki ingatkan krisis , bitcoin bisa tembus US 10 juta",2024/07/07,netral
"Ketakutan Jokowi di Akhir Jabatan Jadi Nyata, Bankir Teriak Likuiditas","ketakutan jokowi di akhir jabatan jadi nyata , bankir teriak likuiditas",2024/05/25,negatif
"Sri Mulyani: Saya Tegaskan Ada di Sini, Tidak Mundur","sri mulyani : saya tegaskan ada di sini , tidak mundur",2025/03/18,netral
Sah! Ini Susunan Komisaris dan Direksi Bank Mandiri (BMRI) Terbaru,sah ! ini susunan komisaris dan direksi bank mandiri ( BMRI ) terbaru,2025/03/25,netral
"Gurita Bisnis Raffi Ahmad, RANS Punya Valuasi Rp 3 T & Berencana IPO","gurita bisnis raffi ahmad , RANS punya valuasi rp 3 t berencana IPO",2024/02/02,positif
"Akuisisi Mandiri InHealth Rampung di Kuartal II, Ini Strategi IFG Life","akuisisi mandiri inhealth rampung di kuartal II , ini strategi IFG life",2024/03/29,positif
"Tunggu Kabar Penting dari Amerika, Bursa Dunia Merah Semua","tunggu kabar penting dari amerika , bursa dunia merah semua",2024/05/01,negatif
Asing Terciduk Borong 10 Saham Ini Kala IHSG Lanjut Pesta Pora,asing terciduk borong 10 saham ini kala IHSG lanjut pesta pora,2024/07/02,positif
Pendiri dan Tiga Direksi Erajaya (ERAA) Mengundurkan Diri,pendiri dan tiga direksi erajaya ( ERAA ) mengundurkan diri,2025/02/04,negatif
BFI Finance (BFIN) Pangkas 1.167 Karyawan Dalam 6 Bulan,BFI finance ( BFIN ) pangkas 1.167 karyawan dalam 6 bulan,2024/11/14,negatif
"Terungkap, Ini Sosok Pemilik Dufan Taman Hiburan Terbesar RI","terungkap , ini sosok pemilik dufan taman hiburan terbesar RI",2024/12/17,netral
"Laba Antam Hingga Kuartal III-2024 Capai Rp 2,23 Triliun",laba antam hingga kuartal iii-2024 capai rp 2.23 triliun,2024/11/13,positif
Kisah Robohnya Kerajaan Bisnis Salim Usai Berjaya 3 Dekade,kisah robohnya kerajaan bisnis salim usai berjaya 3 dekade,2024/03/23,netral
"Wall Street Dibuka Meriah, S&P 500 dan Nasdaq Kembali Cetak Rekor","wall street dibuka meriah , SP 500 dan nasdaq kembali cetak rekor",2024/07/09,positif
"IHSG Ngegas di Awal Pekan, 5 Saham Ini Jadi Penyokongnya","IHSG ngegas di awal pekan , 5 saham ini jadi penyokongnya",2024/10/14,positif
"Bos BI Ajukan Anggaran 2025 ke DPR, Defisit Rp 26 T","bos BI ajukan anggaran 2025 ke DPR , defisit rp 26 t",2024/11/06,negatif
"Bos Investree Masih Buron di Qatar, Petinggi OJK Bocorkan Updatenya","bos investree masih buron di qatar , petinggi OJK bocorkan updatenya",2025/01/10,negatif
Ekonom Bongkar Kesalahan Besar RI Sebelum Jadi 'Negara Kaya',ekonom bongkar kesalahan besar RI sebelum jadi negara kaya,2024/08/09,netral
Bos BCA Blak-Blakan Ramal Suku Bunga The Fed Susah Turun,bos BCA blak-blakan ramal suku bunga the fed susah turun,2024/04/22,netral
Korupsi PT Timah Terbongkar! Kerugian Rp 300 T & Vonis Harvey Moeis,korupsi PT timah terbongkar ! kerugian rp 300 t vonis harvey moeis,2024/12/25,negatif
"Pendapatan Naik, Laba Emiten Depo Bangunan (DEPO) Malah Turun 6,7%","pendapatan naik , laba emiten depo bangunan ( DEPO ) malah turun 6.7%",2024/11/15,negatif
Lengkap! Keputusan BI Tahan Suku Bunga Acuan 6%,lengkap ! keputusan BI tahan suku bunga acuan 6%,2024/11/20,netral
"Orang Kaya Baru China Lebih Tajir dari 90 Negara, Siapa Dia?","orang kaya baru china lebih tajir dari 90 negara , siapa dia ?",2024/11/16,netral
"Hari Pertama Perdagangan 2025, Was-Was Rupiah Masih Rawan Melemah!","hari pertama perdagangan 2025 , was-was rupiah masih rawan melemah !",2025/01/02,negatif
Cara Membersihkan SLIK OJK Supaya Kredit Tidak Ditolak,cara membersihkan SLIK OJK supaya kredit tidak ditolak,2024/11/13,netral
"Soal Pembenahan Lahan Puncak, PTPN Bakal Tanami Perkebunan","soal pembenahan lahan puncak , PTPN bakal tanami perkebunan",2025/03/19,netral
"Simak Promo 17 Agustus Bank Mandiri Berikut, Jangan Sampai Kelewatan","simak promo 17 agustus bank mandiri berikut , jangan sampai kelewatan",2024/08/17,netral
Begini Upaya Pemerintah Pulihkan Kepercayaan Publik ke Asuransi,begini upaya pemerintah pulihkan kepercayaan publik ke asuransi,2025/02/27,netral
"Merdeka Copper (MDKA) Temukan Sumber Daya Baru, Tembus 755 Juta Ton!","merdeka copper ( MDKA ) temukan sumber daya baru , tembus 755 juta ton !",2024/03/28,positif
"IHSG Merosot ke Bawah 7.000, Asing Terciduk Belanja Saham Ini","IHSG merosot ke bawah 7.000 , asing terciduk belanja saham ini",2025/01/15,positif
"Gonjang-Ganjing AS Goyang Pasar Kripto, Bitcoin Ambruk ke US$ 58.000","gonjang-ganjing AS goyang pasar kripto , bitcoin ambruk ke US 58.000",2024/08/05,negatif
"Jadi Sorotan Publik, Ternyata Ini 3 Sosok Raja Debt Collector RI","jadi sorotan publik , ternyata ini 3 sosok raja debt collector RI",2024/03/30,netral
"Sebelum Jadi Presiden, Ini Sumber Kekayaan Keluarga Jokowi","sebelum jadi presiden , ini sumber kekayaan keluarga jokowi",2024/01/31,netral
"Batalkan MoU, Multivision (RAAM) Gak Jadi Caplok 30% Saham B-Universe","batalkan mou , multivision ( RAAM ) gak jadi caplok 30% saham b-universe",2024/09/19,netral
"Imbas Tutup Lapak Produk Fisik, Bukalapak Akan PHK Karyawan","imbas tutup lapak produk fisik , bukalapak akan PHK karyawan",2025/01/14,negatif
"Mata Uang Asia Terkapar Lawan Dolar AS, Untung Rupiah Libur","mata uang asia terkapar lawan dolar AS , untung rupiah libur",2024/04/08,negatif
Jokowi Kena 2 'Tamparan' Bertubi-tubi Jelang Akhir Masa Jabatan,jokowi kena 2 tamparan bertubi-tubi jelang akhir masa jabatan,2024/09/14,negatif
Pemegang Dolar Siap-siap! Bos BI Ramal Rupiah Bakal Menguat,pemegang dolar siap-siap ! bos BI ramal rupiah bakal menguat,2024/10/16,netral
"IHSG Ditutup Ambruk 1,68%, Ini Analisa dan Prediksi ke Depan","IHSG ditutup ambruk 1.68% , ini analisa dan prediksi ke depan",2024/04/16,negatif
"XRP Terbang Tinggi, Ada Apa?","XRP terbang tinggi , ada apa ?",2025/01/17,netral
"IHSG Dibuka Menguat Setelah Long Weekend, OTW Dekati Level 7.900","IHSG dibuka menguat setelah long weekend , OTW dekati level 7.900",2024/09/17,positif
"Rogoh Rp300 M, VKTR Bikin Pabrik Kendaraan Listrik Komersil Pertama RI","rogoh rp 300 M , VKTR bikin pabrik kendaraan listrik komersil pertama RI",2024/02/27,positif
Bos OJK Ungkap Dosa Influencer Soal Gagal Kelola Dana Rp 71 M,bos OJK ungkap dosa influencer soal gagal kelola dana rp 71 m,2024/07/08,netral
"Beban Bunga Melambung, Laba CIMB Niaga (BNGA) Rp3,4 T per Juni 2024","beban bunga melambung , laba CIMB niaga ( BNGA ) rp 3.4 t per juni 2024",2024/07/30,negatif
"Pemerintah Jerman Jualan 10.000 BTC, Pasar Kripto Ambruk Berjamaah","pemerintah jerman jualan 10.000 BTC , pasar kripto ambruk berjamaah",2024/07/12,negatif
BMRI Luncurkan Kartu Kredit Donasi & Layanan Filantropi Digital,BMRI luncurkan kartu kredit donasi layanan filantropi digital,2024/11/29,positif
OJK Sepakat Bangun Kantor di IKN,OJK sepakat bangun kantor di IKN,2024/02/29,netral
"Hedge Fund Pemilik Chelsea Tinjau Ulang Investasinya, Gagal Cuan?","hedge fund pemilik chelsea tinjau ulang investasinya , gagal cuan ?",2024/09/11,negatif
China Hingga Eropa Disebut Tertarik Jadi Investor Danantara,china hingga eropa disebut tertarik jadi investor danantara,2025/02/26,netral
"Longsor 2%, IHSG Sentuh Titik Terendah Sejak Agustus 2024","longsor 2% , IHSG sentuh titik terendah sejak agustus 2024",2024/12/19,negatif
"Genjot Bisnis 3T, Mitratel Andalkan BTS Terbang","genjot bisnis 3T , mitratel andalkan BTS terbang",2024/08/06,positif
"Bukan Tertinggi, Segini Peringkat Rasio Utang RI di ASEAN","bukan tertinggi , segini peringkat rasio utang RI di ASEAN",2024/03/09,netral
"Masuk Radar Hingga Disuspen Bursa, Saham MLPT Malah Lanjut Terbang","masuk radar hingga disuspen bursa , saham MLPT malah lanjut terbang",2024/09/25,positif
"Digugat PTUN Oleh Minna Padi, Begini Respons OJK","digugat PTUN oleh minna padi , begini respons OJK",2024/04/02,negatif
"Melirik Prospek Saham Bank Himbara, Kapan Waktu Beli yang Pas?","melirik prospek saham bank himbara , kapan waktu beli yang pas ?",2025/03/01,netral
"Garap Nasabah Tajir, HSBC Gandeng Plaza Indonesia","garap nasabah tajir , HSBC gandeng plaza indonesia",2024/07/01,positif
Bos OJK Dorong Pelaku Asuransi Sukseskan Program 3 Juta Rumah Prabowo,bos OJK dorong pelaku asuransi sukseskan program 3 juta rumah prabowo,2025/01/14,positif
"Wall Street Kebakaran, S&P 500 & Nasdaq Kompak Ambruk 2%!","wall street kebakaran , SP 500 nasdaq kompak ambruk 2% !",2024/05/01,negatif
"Maret, BCA, Mandiri, BRI, BNI, BTN Umumkan Dividen, Siapa Paling Gede?","maret , BCA , mandiri , BRI , BNI , BTN umumkan dividen , siapa paling gede ?",2024/02/15,netral
Orang Penting BI Ini Jadi Komisaris Independen di BRI,orang penting BI ini jadi komisaris independen di BRI,2025/03/25,netral
"Lengkap, Segini Bunga Deposito BRI, BNI, BCA, Mandiri Terbaru","lengkap , segini bunga deposito BRI , BNI , BCA , mandiri terbaru",2025/01/06,netral
"Profil Thomas Djiwandono, Keponakan Prabowo yang Mau Jadi Wamenkeu","profil thomas djiwandono , keponakan prabowo yang mau jadi wamenkeu",2024/07/18,netral
Ini Kata LPS Soal BPR Melantai di Bursa,ini kata LPS soal BPR melantai di bursa,2024/02/20,netral
"Permintaan Bensin di AS Melonjak, Harga Minyak Tertinggi dalam 2 Bulan","permintaan bensin di AS melonjak , harga minyak tertinggi dalam 2 bulan",2024/07/02,positif
LPS Resmikan Kantor Cabang Baru di Surabaya,LPS resmikan kantor cabang baru di surabaya,2024/05/31,positif
"Pasar Tunggu Data Inflasi AS, Dolar Tertekuk Turun ke Rp16.360","pasar tunggu data inflasi AS , dolar tertekuk turun ke rp 16.360",2025/02/12,positif
"Pengertian Saham Gorengan, Ciri-Ciri, dan Cara Menyikapinya","pengertian saham gorengan , ciri-ciri , dan cara menyikapinya",2024/01/18,netral
"M-Banking Target Utama Penipu Buat Kuras Rekening, Kenali Modusnya","m-banking target utama penipu buat kuras rekening , kenali modusnya",2024/06/16,netral
"Breaking News: IHSG Jeblok 1,4%, Balik Ke 7.500-an","breaking news : IHSG jeblok 1.4% , balik ke 7500-an",2024/09/30,negatif
"Cek Jadwal Operasional BCA, Bank Mandiri, BNI, BRI, BSI Selama Lebaran","cek jadwal operasional BCA , bank mandiri , BNI , BRI , BSI selama lebaran",2024/04/08,netral
OJK Ungkap Manfaat Indonesia Punya Bank Emas,OJK ungkap manfaat indonesia punya bank emas,2025/02/26,netral
"Transaksi Kripto Tembus Rp 344 Triliun, Investor Sudah 20,59 Juta","transaksi kripto tembus rp 344 triliun , investor sudah 20.59 juta",2024/09/06,positif
Jokowi Groundbreaking Hotel Mewah Milik Konglomerat Ini,jokowi groundbreaking hotel mewah milik konglomerat ini,2024/08/13,netral
Bos OJK Buka-Bukaan Soal Proyeksi IHSG Tembus 8.000,bos OJK buka-bukaan soal proyeksi IHSG tembus 8.000,2024/09/06,netral
Tahun Ini PPRO Bakal Divestasi Aset Total Rp 356 Miliar,tahun ini PPRO bakal divestasi aset total rp 356 miliar,2024/01/03,positif
Bos BI Bocorkan 'Peta Jalan' Penerapan Rupiah Digital,bos BI bocorkan peta jalan penerapan rupiah digital,2024/07/29,netral
"Dituduh Terlibat Suap IPO, OJK Siap Beri Sanksi Tegas Bila Terbukti","dituduh terlibat suap IPO , OJK siap beri sanksi tegas bila terbukti",2024/08/27,negatif
IBC dan CATL Patungan Bikin Perusahaan Manufaktur Sel Baterai,IBC dan CATL patungan bikin perusahaan manufaktur sel baterai,2024/10/17,positif
"Kondisi Pasar Keuangan Global Tak Pasti, Sri Mulyani Ungkap Sebabnya","kondisi pasar keuangan global tak pasti , sri mulyani ungkap sebabnya",2024/08/02,negatif
"DPR Ingatkan Risiko Kredit Macet LPEI ke Himbara, Ini Antisipasi BNI","DPR ingatkan risiko kredit macet LPEI ke himbara , ini antisipasi BNI",2024/03/20,netral
"Punya Fundamental Bagus, Saham BBRI Jadi Incaran Investor Ritel","punya fundamental bagus , saham BBRI jadi incaran investor ritel",2024/06/13,positif
"Kabar IPO BCA Digital alias Blu, Ini Kata Bosnya","kabar IPO BCA digital alias blu , ini kata bosnya",2025/01/24,netral
"BI Rate Masih Berpeluang Turun, Tapi...","BI rate masih berpeluang turun , tapi . . .",2024/10/16,netral
"Investor Panik dan Pantau Ketat Ekonomi AS, Bursa Asia Ambruk","investor panik dan pantau ketat ekonomi AS , bursa asia ambruk",2024/09/04,negatif
"Rupiah Ditutup Melemah, Dolar Mepet Rp15.200/US$!","rupiah ditutup melemah , dolar mepet rp 15.200us !",2024/09/23,negatif
"Sudah Nyerok Rp 198,4 M, GOTO Mau Buyback Saham Lagi Rp 3 T","sudah nyerok rp 198.4 M , GOTO mau buyback saham lagi rp 3 t",2024/08/08,positif
"Bos BRI Optimis Laba Bakal Lampaui Rp60 T, Ini Alasannya","bos BRI optimis laba bakal lampaui rp 60 T , ini alasannya",2024/05/30,positif
"Kurs Rata-rata Januari-Maret Rp15.600/US$, ICP US$80/Barel","kurs rata-rata januari-maret rp 15.600us , ICP us 80barel",2024/04/18,netral
"Breaking! Rupiah Anjlok Pasca Pelantikan, Dolar Sentuh Rp 15.570","breaking ! rupiah anjlok pasca pelantikan , dolar sentuh rp 15.570",2024/10/22,negatif
"LPEI Pastikan Temuan KPK Bukan Kasus Baru, Terjadi di 2012","LPEI pastikan temuan KPK bukan kasus baru , terjadi di 2012",2025/03/19,netral
Starbucks Umumkan Rencana PHK Karyawan,starbucks umumkan rencana PHK karyawan,2025/01/21,negatif
"Erick Thohir Mau Serahkan Pengelolaan Dapen ke Kemenkeu, Ini Alasannya","erick thohir mau serahkan pengelolaan dapen ke kemenkeu , ini alasannya",2024/07/11,netral
